Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Note,Superset,Exercise Name,Exercise Description,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Progression Scheme ID,Advanced Exercise Sets
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 5-8,,2,Week 8,,8,Workout C,Day C,,,Bodyweight back extension,,3,Normal,20,20,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 5-8,,2,Week 8,,8,Workout C,Day C,,,Side lying hip raise,,1,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 5-8,,2,Week 8,,8,Workout C,Day C,,,Feet elevated plank,Hold for 60-120 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 5-8,,2,Week 8,,8,Workout C,Day C,,,Swiss ball side crunch,,1,Normal,20,20,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,A2,Bodyweight shoulder elevated single-leg hip thrust,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,A1,Bodyweight chin-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,B2,Bodyweight step up/ reverse lunge combo,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,B1,Bodyweight push-up,,3,Normal,5,5,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,,Bodyweight Swiss ball back extension,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,,Quadruped double transverse abduction,,1,Normal,6,6,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,,Prisoner Swiss ball crunch,,1,Normal,10,10,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout A,27,,,Side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,A2,Bodyweight shoulder and foot elevated single-leg hip thrust,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,A1,Bodyweight feet elevated inverted row,,3,Normal,6,6,12,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,B2,Bodyweight Bulgarian split squat,,3,Normal,5,5,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,B1,Bodyweight feet elevated pike push-up,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,,Bodyweight sliding leg curls,,2,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,,Side double abduction,,1,Normal,1,1,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,,RKC plank,Hold for 30-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout B,Day B,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,A2,Bodyweight shoulder elevated single-leg hip thrust (pause reps),,3,Normal,5,5,15,,,,,,,,3 second pause at top,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,A1,Bodyweight pull-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,B2,Bodyweight high step up,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,B1,Bodyweight narrow base push-up,,3,Normal,3,3,8,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,,Russian leg curls,,3,Normal,3,3,5,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,,Side lying hip raise,,1,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,,Body saw,,1,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 9,,9,Workout C,Day C,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,A2,Bodyweight shoulder elevated single-leg hip thrust,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,A1,Bodyweight chin-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,B2,Bodyweight step up/ reverse lunge combo,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,B1,Bodyweight push-up,,3,Normal,5,5,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,,Bodyweight Swiss ball back extension,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,,Quadruped double transverse abduction,,1,Normal,6,6,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,,Prisoner Swiss ball crunch,,1,Normal,10,10,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout A,27,,,Side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,A2,Bodyweight shoulder and foot elevated single-leg hip thrust,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,A1,Bodyweight feet elevated inverted row,,3,Normal,6,6,12,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,B2,Bodyweight Bulgarian split squat,,3,Normal,5,5,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,B1,Bodyweight feet elevated pike push-up,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,,Bodyweight sliding leg curls,,2,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,,Side double abduction,,1,Normal,1,1,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,,RKC plank,Hold for 30-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout B,Day B,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,A2,Bodyweight shoulder elevated single-leg hip thrust (pause reps),,3,Normal,5,5,15,,,,,,,,3 second pause at top,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,A1,Bodyweight pull-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,B2,Bodyweight high step up,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,B1,Bodyweight narrow base push-up,,3,Normal,3,3,8,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,,Russian leg curls,,3,Normal,3,3,5,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,,Side lying hip raise,,1,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,,Body saw,,1,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 10,,10,Workout C,Day C,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,A2,Bodyweight shoulder elevated single-leg hip thrust,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,A1,Bodyweight chin-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,B2,Bodyweight step up/ reverse lunge combo,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,B1,Bodyweight push-up,,3,Normal,5,5,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,,Bodyweight Swiss ball back extension,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,,Quadruped double transverse abduction,,1,Normal,6,6,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,,Prisoner Swiss ball crunch,,1,Normal,10,10,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout A,27,,,Side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,A2,Bodyweight shoulder and foot elevated single-leg hip thrust,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,A1,Bodyweight feet elevated inverted row,,3,Normal,6,6,12,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,B2,Bodyweight Bulgarian split squat,,3,Normal,5,5,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,B1,Bodyweight feet elevated pike push-up,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,,Bodyweight sliding leg curls,,2,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,,Side double abduction,,1,Normal,1,1,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,,RKC plank,Hold for 30-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout B,Day B,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,A2,Bodyweight shoulder elevated single-leg hip thrust (pause reps),,3,Normal,5,5,15,,,,,,,,3 second pause at top,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,A1,Bodyweight pull-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,B2,Bodyweight high step up,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,B1,Bodyweight narrow base push-up,,3,Normal,3,3,8,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,,Russian leg curls,,3,Normal,3,3,5,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,,Side lying hip raise,,1,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,,Body saw,,1,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 11,,11,Workout C,Day C,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,A2,Bodyweight shoulder elevated single-leg hip thrust,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,A1,Bodyweight chin-up,,3,Normal,3,3,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,B2,Bodyweight step up/ reverse lunge combo,,3,Normal,10,10,15,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,B1,Bodyweight push-up,,3,Normal,5,5,10,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Bodyweight Swiss ball back extension,,3,Normal,8,8,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Quadruped double transverse abduction,,1,Normal,6,6,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Prisoner Swiss ball crunch,,1,Normal,10,10,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout A,27,,,Side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,A2,Bodyweight shoulder and foot elevated single-leg hip thrust,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,A1,Bodyweight feet elevated inverted row,,3,Normal,6,6,12,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,B2,Bodyweight Bulgarian split squat,,3,Normal,5,5,30,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,B1,Bodyweight feet elevated pike push-up,,3,Normal,6,6,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,,Bodyweight sliding leg curls,,2,Normal,10,10,20,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,,Side double abduction,,1,Normal,1,1,6,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,,RKC plank,Hold for 30-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout B,Day B,,,Feet elevated side plank with abduction,Hold for 20-60 seconds,1,Normal,,,,,,,,,,,,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout C,Day C,,A2,Bodyweight shoulder elevated single-leg hip thrust (pause reps),,3,Normal,5,5,15,,,,,,,,3 second pause at top,
Best Butt Bodyweight/At Home,,12-week program using only bodyweight and at-home equipment.,12 weeks,Bodyweight,"Bodyweight, Bands, Swiss Ball, Dowel",3,Weeks 9-12,,3,Week 12,,12,Workout C,Day C,,A1,Bodyweight pull-up,,3,Normal,3,3,10,,,,,,,,,
